E (GeV), px (GeV), py (GeV), pz (GeV)
2.0000000000e+01,+1.0065351741e+01,-1.1491259474e+01,-1.2786004889e+01
2.0000000000e+01,-1.2667963498e+01,-1.4836224115e+01,-4.0313057185e+00
2.0000000000e+01,-6.2536799419e+00,+1.7825612897e+01,-6.3230754418e+00
2.0000000000e+01,-1.1329933041e+01,-1.4498946584e+01,-7.6325248924e+00
2.0000000000e+01,-3.7685203409e+00,+9.3517787272e+00,+1.7180941769e+01
2.0000000000e+01,+1.8550431214e+01,+6.0984880110e+00,+3.9410933463e+00
2.0000000000e+01,-1.4194696413e+01,-1.0715592435e+01,-8.9737920368e+00
2.0000000000e+01,-7.8727656082e+00,-1.5479754497e+01,+9.7590487948e+00
2.0000000000e+01,-1.4366046098e+01,-1.3795054712e+01,+3.9427907948e-01
2.0000000000e+01,-1.6902923130e+01,+9.9029122586e+00,-3.6146631191e+00
2.0000000000e+01,+1.4302695675e+01,+9.8744284492e-02,-1.3865980564e+01
2.0000000000e+01,+7.8577671014e+00,-1.4638062817e+01,+1.0992037306e+01
2.0000000000e+01,-1.9405841741e+01,-1.1805881594e+00,+4.3430161108e+00
2.0000000000e+01,+4.2348181804e+00,+1.3307997107e+01,+1.4205836793e+01
2.0000000000e+01,+1.8621407105e+01,-5.0925904113e+00,+4.9143658116e+00
2.0000000000e+01,+9.4006902280e+00,+1.7231874438e+01,-3.3958500549e+00
2.0000000000e+01,+8.2655900841e+00,+1.3010419699e+01,-1.2619479815e+01
2.0000000000e+01,+1.5091765224e+01,+7.1701035256e+00,+1.0847603831e+01
2.0000000000e+01,-9.6790464757e+00,-6.2766601677e+00,-1.6240747134e+01
2.0000000000e+01,+6.6205163382e+00,+1.3893317583e+01,-1.2648587310e+01
2.0000000000e+01,+3.5663874338e+00,-1.4647876523e+01,-1.3021630659e+01
2.0000000000e+01,-1.2579289633e+01,-1.5235268265e+01,-2.5476153962e+00
2.0000000000e+01,+4.3370847257e+00,+1.4988651818e+01,+1.2384356413e+01
2.0000000000e+01,-3.8147452248e+00,-1.3177795765e+01,+1.4444226828e+01
2.0000000000e+01,-1.1244002629e+01,+6.9772032019e+00,+1.4890712251e+01
2.0000000000e+01,-1.2124059156e+01,-6.7692915077e+00,-1.4283772369e+01
2.0000000000e+01,-1.7137461940e+01,-8.6806703481e+00,+5.2721562552e+00
2.0000000000e+01,-1.8715487628e+01,-3.6530122435e+00,+5.7643989619e+00
2.0000000000e+01,-1.4567180458e+01,+1.3169545691e+01,-3.3470271601e+00
2.0000000000e+01,+1.1163305096e+01,+1.6476432044e+01,-8.6607011439e-01
2.0000000000e+01,+4.6549116093e+00,+1.5489068685e+01,+1.1630254519e+01
2.0000000000e+01,-1.8372394930e+01,+7.6483589277e+00,+8.9441671356e-01
2.0000000000e+01,-1.2118186652e+01,-1.0984008221e+01,-1.1372923400e+01
2.0000000000e+01,+1.4005990090e+01,-1.3847288694e+01,-2.9878267057e+00
2.0000000000e+01,-1.5330428230e+01,+2.2577136775e+00,-1.2518904514e+01
2.0000000000e+01,-1.0431552963e+01,-1.2897953604e-01,-1.6970808409e+01
2.0000000000e+01,-1.9619534678e+01,-2.8137612627e+00,-1.9997193768e+00
2.0000000000e+01,+1.5635333910e+01,+3.7682312263e+00,+1.1754958016e+01
2.0000000000e+01,+1.6742583333e+01,-1.4248028373e+00,+1.0700379021e+01
2.0000000000e+01,+1.7561156039e+01,-6.6477109011e-01,+9.3811592546e+00
2.0000000000e+01,-1.8214634039e+01,-3.1275455699e+00,-7.4355790995e+00
2.0000000000e+01,+1.3506599240e+01,-1.4543647804e+01,+1.7018685405e+00
2.0000000000e+01,-6.6248046396e+00,-1.6614188492e+01,-8.7705743959e+00
2.0000000000e+01,-1.9631015232e+00,-1.3676544973e+01,+1.4350631380e+01
2.0000000000e+01,+1.3142462054e+01,-1.4967131707e+01,+3.2082805835e-01
2.0000000000e+01,-5.2438949154e+00,+1.8625561387e+01,-4.7362749226e+00
2.0000000000e+01,-1.7309537826e+01,-4.4636465707e+00,+8.7919298540e+00
2.0000000000e+01,+1.9441452338e+01,-1.5247671773e+00,-4.0678356729e+00
2.0000000000e+01,-1.3471810936e+01,+9.1586555168e-01,-1.4646288656e+01
2.0000000000e+01,+1.3123065632e+01,-1.4824688354e+01,-2.2036412199e+00
2.0000000000e+01,+1.8485297111e-02,+1.8923149115e+01,-6.2254603749e+00
2.0000000000e+01,-1.5108894687e+01,+1.0011016209e+01,+8.2669901900e+00
2.0000000000e+01,-1.7900690372e+01,+2.6242815564e+00,+8.3379075015e+00
2.0000000000e+01,+1.8506451808e+01,-3.7881646076e-01,-7.3627447701e+00
2.0000000000e+01,-1.1406368423e+01,+1.0890400675e+00,-1.6295736318e+01
2.0000000000e+01,+1.2889473211e+01,-5.5196496024e+00,+1.4150520118e+01
2.0000000000e+01,+1.8974171262e+01,+5.5888048105e+00,+2.3639705389e+00
2.0000000000e+01,-9.5764670654e+00,-9.5637849425e+00,+1.4617372100e+01
2.0000000000e+01,-1.0320140927e-01,+1.1132913875e+01,-1.6519377988e+01
2.0000000000e+01,-6.6697293445e+00,+1.8016986734e+01,+5.2673684618e+00
2.0000000000e+01,-4.0718588315e+00,-1.7945796803e+01,-7.6295880477e+00
2.0000000000e+01,-8.2157418948e+00,+1.3651538892e+01,+1.1957396958e+01
2.0000000000e+01,+1.9888170034e+01,+1.0668422221e+00,-4.0596964692e-01
2.0000000000e+01,-1.1418469544e+01,-1.6206550969e+01,+1.9515455275e+00
2.0000000000e+01,+1.6626319970e+01,+3.8162774546e+00,+1.0288040710e+01
2.0000000000e+01,+1.5011678265e+01,-9.3196143667e+00,-9.1998138411e+00
2.0000000000e+01,-6.4492606186e+00,-1.1654810286e+01,-1.4812653567e+01
2.0000000000e+01,-1.9658452742e+01,+2.0886168117e+00,-2.4546255532e+00
2.0000000000e+01,+1.1980952728e+01,+1.5105768402e+01,+5.0114672227e+00
2.0000000000e+01,-3.4644196823e+00,+1.9578711522e+01,+1.2304968059e+00
2.0000000000e+01,-6.7459465919e+00,+1.7856489366e+01,+5.6991458227e+00
2.0000000000e+01,+7.4431140469e+00,-1.2786708758e+01,+1.3339505366e+01
2.0000000000e+01,-6.8404926607e+00,+1.0124033129e+01,-1.5733845187e+01
2.0000000000e+01,-1.7322246537e+01,+6.9839095278e+00,-6.9287122620e+00
2.0000000000e+01,+1.7420288886e+01,-7.7297356933e+00,+5.7988785321e+00
2.0000000000e+01,+1.1306405591e+01,+9.7436987932e+00,-1.3193475563e+01
2.0000000000e+01,+1.4755588142e+01,-1.2686732648e+01,+4.2616551135e+00
2.0000000000e+01,-1.1855613707e+01,-1.4975715971e+01,-5.6581468511e+00
2.0000000000e+01,+1.5634288190e+01,+1.0093095415e+01,-7.1092002897e+00
2.0000000000e+01,-5.7658710591e+00,-1.7635157363e+01,-7.2524634922e+00
2.0000000000e+01,-1.1195248506e+01,+1.6213001568e+01,-2.9406227279e+00
2.0000000000e+01,-8.7030456794e+00,+1.4122597837e+01,-1.1029573756e+01
2.0000000000e+01,-1.1601909183e+01,-6.3273659659e+00,+1.4906455455e+01
2.0000000000e+01,-1.6786432374e+01,-6.7815092682e+00,-8.3107816236e+00
2.0000000000e+01,+1.7444507006e+01,+2.0722495211e+00,+9.3934673168e+00
2.0000000000e+01,+2.3091753260e+00,-1.4818742351e+01,+1.3111630541e+01
2.0000000000e+01,-4.4279886891e+00,+9.7019337356e+00,+1.6825803665e+01
2.0000000000e+01,-8.0791240565e+00,+8.1991183845e+00,-1.6258674091e+01
2.0000000000e+01,+1.8567195832e+01,-2.4665949113e+00,-6.7836140437e+00
2.0000000000e+01,-1.8865043149e+01,+4.0633212188e-01,+6.3864945165e+00
2.0000000000e+01,-1.5494023868e+01,-3.4033154538e+00,+1.2049686274e+01
2.0000000000e+01,-9.8895111023e+00,+1.7081076657e+01,+2.6975287601e+00
2.0000000000e+01,+1.4907242893e+01,+1.0972751675e+01,-7.3630904521e+00
2.0000000000e+01,-1.2475782653e+01,+6.5601076063e-01,+1.5516660983e+01
2.0000000000e+01,-1.2762734162e+01,-1.0589285205e+01,+1.1037297068e+01
2.0000000000e+01,-1.5332098431e+01,-1.0143546614e+01,+7.6731669341e+00
2.0000000000e+01,-1.4553185754e+01,+8.1864592077e+00,+1.0864112529e+01
2.0000000000e+01,-1.0805521915e+01,-1.0419608346e+01,-1.3096363200e+01
2.0000000000e+01,-1.9360366897e+01,+4.6785561478e+00,-3.5996803015e-01
2.0000000000e+01,-1.1840149082e+01,-1.2038841014e+01,-1.0569742086e+01
2.0000000000e+01,-1.0848593664e+01,-1.8693100037e+00,-1.6602890309e+01
2.0000000000e+01,-1.5987422537e+01,+1.8868031066e+00,+1.1733906667e+01
2.0000000000e+01,-1.9636108592e+01,+3.1563129321e+00,-1.1415774414e+00
2.0000000000e+01,-1.0393025156e+01,-1.4739854168e+01,+8.4595507096e+00
2.0000000000e+01,-1.0367744232e+01,+1.1518295105e+01,+1.2517229263e+01
2.0000000000e+01,-1.3066435533e+01,+1.2027827731e+01,-9.0245162506e+00
2.0000000000e+01,+1.4831149694e+01,+9.3028906960e+00,+9.5044986436e+00
2.0000000000e+01,-8.2686488331e-01,-1.6893482170e+01,+1.0524676984e+01
2.0000000000e+01,+1.5034082191e+01,+7.0927372564e+00,-1.0977783104e+01
2.0000000000e+01,+4.8048536038e+00,+1.9323021837e+01,+6.1357961263e-01
2.0000000000e+01,+1.0181765755e+01,-5.2609379595e+00,-1.6294061768e+01
2.0000000000e+01,+7.9270600232e-01,+1.6268745094e+01,-1.1469168290e+01
2.0000000000e+01,-6.9971078284e+00,-1.6356943286e+01,-8.9628767359e+00
2.0000000000e+01,+8.3075457527e+00,-6.3946699297e+00,-1.6939160282e+01
2.0000000000e+01,-1.4515855487e+01,-2.1337332921e+00,+1.3475139803e+01
2.0000000000e+01,-1.9111406125e+01,+4.5876501466e+00,+3.2480598887e+00
2.0000000000e+01,+2.4089823152e+00,+1.9077271597e+01,+5.2054570982e+00
2.0000000000e+01,-7.9574586958e-01,+1.1773232116e+01,-1.6049924145e+01
2.0000000000e+01,+5.5524670221e-01,+1.9383252034e+01,+4.5632787195e+00
2.0000000000e+01,+8.8591016307e+00,+1.4536701923e+01,-1.0346153222e+01
2.0000000000e+01,-1.9055958115e+01,+5.1397946514e+00,+2.7009706121e+00
2.0000000000e+01,+1.4226325747e+01,-1.3420224521e+01,-3.7883374369e+00
2.0000000000e+01,+4.1962918397e+00,-1.6860912360e+01,+9.7438719301e+00
2.0000000000e+01,+1.8016740837e+01,+6.7591723650e+00,-5.1529515374e+00
2.0000000000e+01,-1.0372238893e+01,+1.3328742369e+01,-1.0564258527e+01
2.0000000000e+01,-1.9050407147e+01,-4.9146976654e+00,+3.1257007860e+00
2.0000000000e+01,+6.4728795529e+00,-1.8747896852e+01,-1.8602324923e+00
2.0000000000e+01,-1.2646202030e+00,-1.9872073564e+01,-5.8625848767e-01
2.0000000000e+01,+4.2786943996e+00,+1.8652180529e+01,+5.5345466617e+00
2.0000000000e+01,-1.6230226999e+01,+1.1534347861e+01,-6.1710774613e-01
2.0000000000e+01,-1.1104313559e+01,+1.6484502072e+01,-1.3407769428e+00
2.0000000000e+01,-1.8942931979e+01,+3.3865791010e+00,-5.1515707340e+00
2.0000000000e+01,+1.7353638662e+01,-9.7056050201e+00,-1.2225904341e+00
2.0000000000e+01,+2.6554372806e+00,+1.4501252380e+01,+1.3397932798e+01
2.0000000000e+01,-1.2401536632e+00,-1.7062898897e+01,-1.0205967426e+01
2.0000000000e+01,-1.9797808972e+01,-2.1665920089e+00,-4.4148608658e-01
2.0000000000e+01,-1.1106223960e+01,-1.4435475516e+01,-8.0691453695e+00
2.0000000000e+01,+1.4461803276e+01,-1.2821857273e+01,+4.8268512586e+00
2.0000000000e+01,+4.6439862701e+00,-1.4083472138e+01,+1.3301559122e+01
2.0000000000e+01,-3.5286866751e+00,-1.5485326649e+01,-1.2024778581e+01
2.0000000000e+01,-9.7084089660e+00,-1.4441724554e+01,+9.6966828480e+00
2.0000000000e+01,+1.2518367677e+01,+2.9892228954e+00,-1.5205173073e+01
2.0000000000e+01,-7.5085081284e+00,-1.7809019258e+01,-4.8273605384e+00
2.0000000000e+01,+7.1268913898e-01,+1.4776821961e+01,+1.3340909937e+01
2.0000000000e+01,-3.1399715359e+00,+1.3185062704e+01,+1.4599211323e+01
2.0000000000e+01,-6.8377544932e-01,+1.5728475025e+01,+1.2206137617e+01
2.0000000000e+01,-1.0479194716e+00,-1.1465260436e+01,-1.6257058126e+01
2.0000000000e+01,-1.2228519944e+01,+1.0858354158e+01,+1.1375487504e+01
2.0000000000e+01,+9.0310303537e+00,-1.6384121552e+01,+6.8442181971e+00
2.0000000000e+01,+1.4423794153e+01,+1.2069653611e+01,+6.5665740638e+00
2.0000000000e+01,-1.0966834719e+01,-8.2401546289e+00,+1.4445437305e+01
2.0000000000e+01,+1.3921770644e+01,+8.6240170191e+00,-1.1342526331e+01
2.0000000000e+01,+1.5914799679e+01,-2.0424489927e+00,-1.1806346781e+01
2.0000000000e+01,-3.2351546829e+00,-1.8909984707e+01,+5.3654937854e+00
2.0000000000e+01,+1.2686752544e+01,+1.2492239459e+01,-8.9349053823e+00
2.0000000000e+01,+1.2208342233e+01,-7.0917352527e+00,+1.4053680729e+01
2.0000000000e+01,-1.2128034908e-01,-1.2569781074e+01,-1.5454066321e+01
2.0000000000e+01,-1.2204001813e+01,-1.2523951922e+01,-9.5422868863e+00
2.0000000000e+01,+1.6129702860e+01,-3.1948360694e+00,-1.1245798288e+01
2.0000000000e+01,+4.3579700757e+00,+1.4863881025e+01,-1.2526588071e+01
2.0000000000e+01,-1.6973531506e+01,-1.0367866741e+01,+1.1175144128e+00
2.0000000000e+01,-7.6024550704e+00,-1.8172547841e+01,-2.9670613217e+00
2.0000000000e+01,-1.5575550004e+01,-3.8268323069e+00,+1.1815238786e+01
2.0000000000e+01,-5.6990735999e+00,+1.3322848244e+01,-1.3669840737e+01
2.0000000000e+01,+7.2801409176e+00,+1.6732070144e+01,-7.9924744546e+00
2.0000000000e+01,-9.1069631329e+00,+4.1994016453e+00,-1.7212510547e+01
2.0000000000e+01,+1.1661020531e+01,-7.2713177849e-01,+1.6134873738e+01
2.0000000000e+01,+1.8230556490e+01,-5.7427301829e+00,-5.6133885594e+00
2.0000000000e+01,-1.5839191432e+01,-1.0951488702e+01,+5.1016841333e+00
2.0000000000e+01,-9.4733566590e+00,-1.7367291262e+01,+2.3398672702e+00
2.0000000000e+01,-2.7748347559e+00,-1.7751042586e+01,+8.6048271449e+00
2.0000000000e+01,-5.2937010405e+00,+1.6107682424e+01,-1.0457608102e+01
2.0000000000e+01,+6.1214093927e+00,+1.6180883208e+01,-9.8767219588e+00
2.0000000000e+01,+1.2377998773e+00,+1.4647751715e+01,-1.3444459534e+01
2.0000000000e+01,+1.0998148732e+01,-1.6564285748e+01,-1.2277756887e+00
2.0000000000e+01,+1.4454500928e+01,-1.3700857322e+01,-4.4292501275e-01
2.0000000000e+01,-9.8729383553e+00,+1.2714073828e+01,+1.1735403101e+01
2.0000000000e+01,-1.5125208958e+01,+1.2168198897e+01,-4.4727240666e+00
2.0000000000e+01,-9.8258446068e+00,+1.2876441444e+01,+1.1597081723e+01
2.0000000000e+01,-1.2699027547e+01,-2.5342317676e+00,+1.5137854528e+01
2.0000000000e+01,+9.9720601462e+00,-6.5693033187e+00,+1.5945047549e+01
2.0000000000e+01,-5.7473552278e+00,+1.0751414354e+01,-1.5754912512e+01
2.0000000000e+01,+1.4724374430e+01,+1.2392052526e+01,-5.1451047449e+00
2.0000000000e+01,-1.8092539998e+01,+8.1826627570e+00,-1.5957122605e+00
2.0000000000e+01,-1.4635587788e+01,+1.1666050224e+01,-6.8223979125e+00
2.0000000000e+01,-7.8337093844e+00,-1.8257515047e+01,-1.4623312229e+00
2.0000000000e+01,+1.1509807959e+00,-1.8152281046e+01,-8.1247896615e+00
2.0000000000e+01,+2.2702678431e+00,-1.9497031687e+01,-3.3991043386e+00
2.0000000000e+01,+6.5897418830e+00,+8.9474144799e+00,+1.6533642885e+01
2.0000000000e+01,-1.3469174079e+01,-1.3368590316e+01,-6.0584167566e+00
2.0000000000e+01,-1.3783242767e+00,+1.4534767939e+01,+1.3552970677e+01
2.0000000000e+01,+5.0654491630e+00,+1.3190885761e+01,+1.4042223065e+01
2.0000000000e+01,-1.1951719626e+01,+1.5877809518e+01,-1.3761663750e+00
2.0000000000e+01,+1.1782904849e+01,-1.0491598582e+01,-1.2162721057e+01
2.0000000000e+01,-1.0220540910e+01,+3.6958993561e-01,+1.7095210375e+01
2.0000000000e+01,+1.0743998610e+01,+8.3000423831e+00,-1.4577999222e+01
2.0000000000e+01,-8.1122833234e+00,-1.5539676254e+01,-9.4631703044e+00
2.0000000000e+01,-9.6517991383e+00,-1.7063796859e+01,+3.5372137557e+00
2.0000000000e+01,-1.1218683924e+01,+1.6073744607e+01,+3.5522016174e+00
2.0000000000e+01,+8.9759985479e+00,+1.1104414334e+01,-1.3891209571e+01
2.0000000000e+01,-9.9453611567e+00,-1.1751906201e+01,-1.2642181897e+01
2.0000000000e+01,-1.8831418618e+01,-2.2250851561e+00,+6.1048292253e+00
2.0000000000e+01,-1.2046647982e+01,-1.5617561338e+01,+2.7950529948e+00
2.0000000000e+01,-1.6829112129e+01,+1.0586060723e+01,+1.2484287444e+00
2.0000000000e+01,+1.3423032176e+01,-1.4213582143e+01,-3.8260372258e+00
2.0000000000e+01,-5.0203172843e+00,-1.9207848547e+01,-1.6423274806e+00
2.0000000000e+01,-1.5597888634e+01,-5.6083609375e+00,+1.1049634780e+01
2.0000000000e+01,-6.2427452703e+00,-1.3764413070e+01,+1.2977339301e+01
2.0000000000e+01,+1.0240324644e+01,-1.2244544058e+00,-1.7043436672e+01
2.0000000000e+01,+1.0687860359e+01,-9.4697569948e-01,+1.6784372165e+01
2.0000000000e+01,+1.4298560992e+00,-1.3167793848e+01,-1.4879750929e+01
2.0000000000e+01,-8.9979086701e+00,-1.1773000273e+01,+1.3314517458e+01
2.0000000000e+01,+4.2477232922e+00,-1.8163562236e+01,-6.9917182960e+00
2.0000000000e+01,-1.5853662539e+01,+1.5473920770e+00,+1.1962827127e+01
2.0000000000e+01,-1.4393857716e+01,-1.5092581085e+00,-1.3688727882e+01
2.0000000000e+01,+1.3239132446e+01,-9.1859549502e+00,+1.1712637395e+01
2.0000000000e+01,-1.7874933921e+01,+8.7929104720e+00,+1.1719103809e-01
2.0000000000e+01,-1.8369908984e+01,-7.2280633136e+00,+2.6727917372e+00
2.0000000000e+01,-1.7235145671e+01,+7.4237542729e+00,-6.6843022969e+00
2.0000000000e+01,-1.6898542958e+01,+8.3131530177e+00,-6.4940745148e+00
2.0000000000e+01,+3.1733005216e+00,+1.8452724090e+01,+6.8021620423e+00
2.0000000000e+01,+1.4762702683e+01,+2.4312906632e+00,-1.3152707182e+01
2.0000000000e+01,-1.5023728715e+01,-9.6463686267e+00,+8.8361427565e+00
2.0000000000e+01,+5.4332996319e-01,+1.1699715846e+01,-1.6114084295e+01
2.0000000000e+01,+9.5512445730e+00,-1.7154375626e+01,-3.3679956905e+00
2.0000000000e+01,+1.9056341016e+01,+4.9777174814e+00,-2.9867150439e+00
2.0000000000e+01,+1.5915306610e+01,+5.0912315209e+00,-1.0845489759e+01
2.0000000000e+01,+3.1699891177e-01,+1.7579526403e+01,+9.3649364191e+00
2.0000000000e+01,+1.6147413107e+01,+2.2732962779e+00,+1.1442702695e+01
2.0000000000e+01,+4.8596590856e+00,-1.4716742349e+01,+1.2515729272e+01
2.0000000000e+01,-5.7088325007e+00,-8.7162697446e+00,+1.6978755673e+01
2.0000000000e+01,-1.3603638088e+01,-5.1828008646e+00,+1.3598598346e+01
2.0000000000e+01,+1.7337809459e+01,+3.9771663453e-01,+9.8022678823e+00
2.0000000000e+01,-5.0728049845e+00,+1.6387811469e+01,-1.0126626083e+01
2.0000000000e+01,+1.2415772487e+01,-1.0265571455e+01,+1.1717888345e+01
2.0000000000e+01,+7.8270463617e+00,-1.4375691372e+01,-1.1354255318e+01
2.0000000000e+01,-1.9192336561e+01,-3.8023000832e+00,+3.7468656780e+00
2.0000000000e+01,+1.6043959505e+01,-3.0324429147e+00,+1.1412183155e+01
2.0000000000e+01,-1.5100344006e+01,+7.7626083283e+00,-1.0419395081e+01
2.0000000000e+01,-1.2664969899e+01,-1.3641027369e+01,+7.0967021052e+00
2.0000000000e+01,+3.0879606561e+00,+1.9230959992e+01,+4.1805439577e+00
2.0000000000e+01,-8.6725671071e+00,+1.5965526230e+01,+8.1688936198e+00
2.0000000000e+01,-1.4744568367e+01,-1.0630869441e+01,+8.1501281951e+00
2.0000000000e+01,-9.8261008654e+00,-1.2396397972e+01,-1.2108646915e+01
2.0000000000e+01,-1.1324495318e+01,+5.1509617079e+00,-1.5558459765e+01
2.0000000000e+01,-1.1061008909e+01,-1.6437612826e+01,+2.0739425009e+00
2.0000000000e+01,-1.8422589197e+01,+1.4187056712e+00,-7.4456532611e+00
2.0000000000e+01,+1.4155394880e+01,+1.3991055667e+01,+8.4701128906e-01
2.0000000000e+01,+1.3783354136e+00,-1.9327595534e+01,+4.6245554756e+00
2.0000000000e+01,+1.2652129205e+01,+6.2488738985e+00,-1.4061204521e+01
2.0000000000e+01,-1.2350708399e+01,+1.2779799343e+01,-8.9988333581e+00
2.0000000000e+01,-1.2167835297e+01,-1.3650359374e+01,+7.9027681323e+00
2.0000000000e+01,+1.2275920795e+01,-2.0213802972e+00,-1.5558215236e+01
2.0000000000e+01,-1.1080470847e+00,-1.1907344827e+01,-1.5932031943e+01
2.0000000000e+01,-1.1785366387e+01,-9.7965002741e+00,-1.2726978923e+01
2.0000000000e+01,+1.1382532773e+01,+9.5288349387e+00,-1.3284634861e+01
2.0000000000e+01,-1.8287274888e+01,-2.4400769067e+00,+7.5142446640e+00
2.0000000000e+01,+1.4923857136e+01,-8.3388129704e+00,-1.0226678709e+01
2.0000000000e+01,-1.0140232198e+01,+9.7171163216e+00,+1.4127831127e+01
2.0000000000e+01,+1.4880774162e+01,+1.2420236803e+01,+4.5981027713e+00
2.0000000000e+01,+7.0251357744e+00,+1.6830745703e+01,-8.0134722462e+00
2.0000000000e+01,-4.0322270393e+00,-1.4032479204e+01,-1.3552599142e+01
2.0000000000e+01,-1.7931987873e+01,-4.4478531701e+00,+7.4500123546e+00
2.0000000000e+01,+1.5589510374e+01,-2.3487457649e+00,+1.2177554378e+01
2.0000000000e+01,+7.9494727330e+00,+1.0706786161e+01,-1.4799083903e+01
2.0000000000e+01,-1.3905029041e+01,-1.1063660420e+01,-9.0048795928e+00
2.0000000000e+01,+1.4254792584e+01,-1.1857739365e+01,-7.2826627379e+00
2.0000000000e+01,+1.2743109397e+01,+1.5310832302e+01,+1.8397861935e-01
2.0000000000e+01,+1.9591290871e+01,-3.5071140831e+00,+8.5073134806e-01
2.0000000000e+01,-4.6772511259e+00,-1.3541839877e+01,-1.3841393197e+01
2.0000000000e+01,+1.6876503920e+01,-1.0367714116e+01,-2.1298803814e+00
2.0000000000e+01,-1.1382034744e+01,+8.9594018473e+00,+1.3675550249e+01
2.0000000000e+01,+1.9718517094e+01,+4.5861596523e-01,+2.7950001793e+00
2.0000000000e+01,+1.5332574627e+01,+3.6903733147e+00,+1.2171095723e+01
2.0000000000e+01,+1.7912271652e+01,+7.3190198105e+00,-4.7354771983e+00
2.0000000000e+01,-1.5821399859e+01,-1.1261092678e+01,+4.4399740078e+00
2.0000000000e+01,-1.6667488191e+01,-7.1271219724e+00,+8.2608256735e+00
2.0000000000e+01,-4.6740163535e+00,-1.9309799479e+01,-1.4585904918e+00
2.0000000000e+01,+4.6808766689e+00,+1.1426793472e+01,-1.5632020200e+01
2.0000000000e+01,-1.8306654544e+01,-7.8340177856e+00,-5.8037550158e-01
2.0000000000e+01,-3.1709593379e+00,-1.8500475038e+01,+6.6723092875e+00
2.0000000000e+01,+6.1054559321e+00,-1.3175467045e+01,+1.3637182517e+01
2.0000000000e+01,-1.0172476924e+01,+4.7574294679e+00,-1.6453870338e+01
2.0000000000e+01,+4.6820309478e+00,-1.1239410815e+01,+1.5766943323e+01
2.0000000000e+01,-1.2917085813e+01,+1.4515788326e+01,-4.3912474757e+00
2.0000000000e+01,+5.0706001502e-01,+1.5206179182e+01,-1.2859132002e+01
2.0000000000e+01,+1.7988665876e+01,+2.5171781626e+00,+8.1800968886e+00
2.0000000000e+01,-1.7859555015e+01,-8.7433453308e+00,-1.1968617742e+00
2.0000000000e+01,-1.4165780853e+01,-4.6575614326e+00,+1.3209089497e+01
2.0000000000e+01,-1.4255955944e+01,+1.1652088506e+01,-7.6051840593e+00
2.0000000000e+01,+1.4970786169e+01,+1.4583641136e+00,-1.3061049215e+01
2.0000000000e+01,+1.4324641416e+00,+1.3915424930e+01,+1.4182780634e+01
2.0000000000e+01,+1.6848999172e+01,-2.1354399280e+00,-1.0411214829e+01
2.0000000000e+01,-1.0873968207e+01,-1.2723299116e+01,+1.0803552473e+01
2.0000000000e+01,+1.0727053656e+01,+1.3291968410e+01,-1.0251642145e+01
2.0000000000e+01,-9.4051991407e+00,-1.1549797386e+01,-1.3228253114e+01
2.0000000000e+01,+8.2098527985e+00,-7.6251278794e+00,-1.6471126642e+01
2.0000000000e+01,+4.9796722752e+00,+1.4702808780e+01,+1.2484892832e+01
2.0000000000e+01,+4.2371870999e+00,-1.9464842858e+01,-9.1700467614e-02
2.0000000000e+01,+1.1593484926e+01,+1.5339928187e+01,+5.2076848496e+00
2.0000000000e+01,+1.4593355719e+01,+1.1055089359e+01,-7.8524670730e+00
2.0000000000e+01,+1.0140766413e+01,-1.6999188370e+01,-2.2438186885e+00
2.0000000000e+01,-3.4914745046e+00,+1.7358421360e+01,-9.1289147595e+00
2.0000000000e+01,+1.9911166073e+01,-6.2259771765e-01,+1.0425553000e-02
2.0000000000e+01,-1.2837823419e+01,-1.4788708343e+01,-3.6505706985e+00
2.0000000000e+01,+9.7230426967e+00,-6.8463842910e+00,-1.5982231817e+01
2.0000000000e+01,-1.8522831744e+01,+1.2270013946e+00,-7.2278242076e+00
2.0000000000e+01,+7.6383670591e+00,-7.1172715897e+00,-1.6965908900e+01
2.0000000000e+01,-3.7377589318e+00,-1.9032780270e+01,+4.5414429831e+00
2.0000000000e+01,-4.2720015055e+00,+1.9453992566e+01,+3.6667066460e-01
2.0000000000e+01,-1.1603809024e+01,+1.4083231475e+01,+7.9910248624e+00
2.0000000000e+01,+2.4302635849e+00,-1.5013208261e+01,-1.2866221963e+01
2.0000000000e+01,-1.3872005753e+01,+8.6377121987e+00,+1.1392965170e+01
2.0000000000e+01,-1.9232084976e+01,-3.8266482822e-01,+5.1790680727e+00
2.0000000000e+01,+1.5193389967e+01,+6.8849764821e+00,+1.0890375161e+01
2.0000000000e+01,+1.4581319231e+01,+1.2984995092e+01,+3.9518733486e+00
2.0000000000e+01,-1.3431152870e+01,+7.5693446300e+00,-1.2615523193e+01
2.0000000000e+01,+1.3806213032e+01,+1.2686156609e+01,-6.7299467456e+00
2.0000000000e+01,-1.8823834429e+01,+2.2916909104e-01,-6.5155974325e+00
2.0000000000e+01,+1.0740574274e+01,+4.3383576197e+00,-1.6206819195e+01
2.0000000000e+01,-1.0178149775e+01,+3.9168545500e+00,-1.6670506549e+01
2.0000000000e+01,-9.8364330179e+00,-9.8616123276e+00,-1.4242031414e+01
2.0000000000e+01,-6.6187399027e+00,+1.6755539801e+01,-8.5021432055e+00
2.0000000000e+01,-4.0505783718e+00,-1.1522609394e+01,-1.5737361870e+01
